review_text,timestamp_created,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count
"
682 products in account
19 reviews

Recommended by Your Friend
86.2 hrs on record (37.9 hrs at review time)
POSTED: 28 SEPTEMBER, 2020
97/100
what can i say, i'm a sucker greek mythology and roguelikes with fun gameplay
 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
1 person found this review helpful
MOST HELPFUL REVIEWS  IN THE PAST 30 DAYS

ProbablyNot420
37 products in account
4 reviews

Recommended
31.5 hrs on record (15.1 hrs at review time)
POSTED: 17 MARCH
Good boy deserves a pet every time you finish a run
 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
96 people found this review helpful
7 people found this review funny

ch00p4k4br4
190 products in account
12 reviews

Recommended
178.2 hrs on record (167.2 hrs at review time)
POSTED: 28 MARCH
I'm not normally into rogue-like/lite games, but boy am I glad to have been able to try out this one. If having to replay same levels over and over again inescapably makes you feel like a hamster trapped in a wheel, this game will make you feel like a hamster who purchased a fancy exercise wheel that tastefully accompanies you on your rodent fitness journey with clever and entertaining motivational messages while dispensing healthy gourmet treats at appropriate intervals. [Holy cognitive re-framing, Batman!]

Strange metaphors aside, the game is indeed an audio and visual treat. Beautiful art concept with plenty of adorable little details to pay attention to, like the emote reactions of random shades (which btw I really wish they'd made available as Steam emoticons) or tiny candles being blown out by your attacks.
Many times, particularly at the start, I had to just stop and admire the decor or observe random background events that have no impact on the gameplay or story - Hades doing administrative work, Dusa and Meg gossiping on a girls' night out, random shades talking about the often ironic circumstances of their demise.
You've probably already heard that the music is amazing, and it really is great, from background battle sequences to vocal tracks. And the voice acting... wow! Every character is memorable, every dialogue is enjoyable. Including that one (quite important) character who basically speaks zombie. Also, mad props to whoever voiced Tisiphone... I actually got really curious to hear what she'll have to say every time I was about to meet her (more like 'how' rather that 'what', hard to explain without spoiling the encounter for new players), & I have to say, the er... character development was an amusing surprise.

The story is a tongue-in-cheek modernized take on a certain Greek myth, with a corporate twist. It's very well written, entertaining and at a certain point even emotional. I don't know if they made a gazillion recordings or if the lines are so well randomized, maybe it's both, but I barely noticed any repetition. Even after I finished the game, all achievements included, I still encounter lines that I haven't heard before here and there, and there's always something to make me chuckle.

Gameplay-wise, it's usually pretty easy to figure out the best tactics for each weapon. No rocket science. Except maybe when you get a certain ancient Greek weapon  The rewards system encourages you to switch it up and rotate your weaponry each escape attempt. Controls are simple, minimal finger nimbleness required. You'll receive random power-ups on your way, and while you will acquire limited tools to re-roll certain choices, you'll mostly be at the mercy of the Fates, i.e. RNG. In terms of play style, you can try going more in-depth by doing a bit of wiki diving and pre-planning your build, or you can just pick whatever seems good enough in the moment. I've been able to successfully escape with both approaches, so... you're free to do as you may. :)

Lots of love and talent was put into this game, and it was an absolute delight to come back to, over and over again, for a few achievement-grinding laps in Hell.
READ MORE 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
47 people found this review helpful
2 people found this review funny


Ant Oni(on)
41 products in account
15 reviews

Recommended
66.4 hrs on record (60.3 hrs at review time)
POSTED: 25 MARCH
Why is everyone hot
 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
60 people found this review helpful
8 people found this review funny


Nachan
804 products in account
34 reviews

Recommended
88.9 hrs on record (87.0 hrs at review time)
POSTED: 20 MARCH
Product received for free
Hades Nutz Feel Gud In Your Mouth
 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
59 people found this review helpful
36 people found this review funny
    1

Alsharqi12
122 products in account
6 reviews

Recommended
81.1 hrs on record
POSTED: 28 MARCH
+ Great visuals
+ Fast paced combat
+ Blood pumping soundtracks
+ Soul soothing soundtracks (Eurydice)
+ Tons of powers and weapons combinations
+ Interesting characters with unique interactions

100% would recommend
 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
16 people found this review helpful

seekay
96 products in account
48 reviews

Recommended
92.4 hrs on record
POSTED: 3 APRIL
I was having tons of fun up till I had to fight the guardian of the Temple of Styx, which made me seriously consider stopping the game there and then. Then.. relief. And every run after I started looking forward to seeing him get vanquished and destroyed again and again...

I'm not really into rogue-lite games, but redoing each level in Hades provides a different refreshing experience. The storyline is entwined with the grind, slowly revealing bits and pieces as you get on with the grind. The combat is sharp, consistent and reactive, with the symphony of weapons and godly boons allowing for a myriad of tactics. Even throughout each new run, it never gets dull with Zag's stash of snarky quips and his interactions with the scornful Hades, the prickly Artemis, the flirty Aphrodite, the lovelorn Orpheus and everyone else.

Just get this game. You get to pet best companion Cerberus.
READ MORE 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
9 people found this review helpful

cn
35 products in account
3 reviews

Recommended
3.4 hrs on record
POSTED: 2 APRIL
my keys broke
 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
5 people found this review helpful
1 person found this review funny

Shane Bayerino
737 products in account
25 reviews

Recommended
135.0 hrs on record
POSTED: 1 APRIL
This might be a perfect game. It's impeccably polished and can automatically tune itself to any skill level; the story feels engaging and nicely rewards prior knowledge of Greek mythology; the art direction couldn't be better; and the soundtrack ABSOLUTELY SLAPS – man, I'd listen to Darren Korb just play with his car keys, y'know?
 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
4 people found this review helpful

Hossein_flt
65 products in account
30 reviews

Recommended
143.4 hrs on record
POSTED: 25 MARCH
No Escape
 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
10 people found this review helpful
1 person found this review funny

Flazer I guess
43 products in account
2 reviews

Recommended
16.9 hrs on record (8.2 hrs at review time)
POSTED: 19 MARCH
Pogas
 
Was this review helpful?
 Yes
 
 No
 
 Funny
 
 Award
2 people found this review helpful
RECENTLY POSTED
Ental14.4 hrs
POSTED: 9 APRIL
Neither I like such arcade games, nor am I fan of rogue-like genre.
Yet overwhelmingly positive feedback reviews had convinced me.

Gameplay-wise the game is more or less what I expected.
The reason why people love it, is because the game actually reacts to EACH attempt (no exaggeration). Mainly via the NPC conversations, but also the change in the game world.

Such thorough though of the developers made the game based on constant repeats very alive. And as such, it's more interesting to try again, even if you fail. Because the story always goes on and on regardless!

Anyway, after 14h I finall",1649550860,True,0,0,0,0
"Neither I like such arcade games, nor am I fan of rogue-like genre. 
Yet overwhelmingly positive feedback reviews had convinced me.

Gameplay-wise the game is more or less what I expected.
The reason why people love it, is because the game actually reacts to EACH attempt (no exaggeration). Mainly via the NPC conversations, but also the change in the game world.

Such thorough though of the developers made the game based on constant repeats very alive. And as such, it's more interesting to try again, even if you fail. Because the story always goes on and on regardless!

Anyway, after 14h I finally broke free, and that's enough from me. There are still many more hours of gameplay left for those who's interested in the story, there are many more things left unopened. But still, the genre implies doing almost the same thing over and over again, and it's not really for me.

Still, a great game even if you aren't a fan of the genre. Story writing done right.",1649548927,True,0,0,0,0
Pretty good,1649547581,True,0,0,0,0
Pretty fun.,1649546701,True,0,0,0,0
good stuff,1649545469,True,0,0,0,0
DionySUS,1649544228,True,1,0,0.52702707052230835,0
Great combat. Interesting characters. Satisfying levelling up progression.,1649539446,True,0,0,0,0
7926,1649538651,True,0,0,0,0
"yes
",1649536934,True,0,0,0,0
"The gameplay, dialogues, art style, characters and story combined made this a beautiful journey.
Just watched the ""Inside Supergiant Games"" video from Noclip on YouTube and this dev team deserved that success (if not even more aka Game of the Year 2020).",1649536653,True,0,0,0,0
"---Perfect game loop---
The creators really understood what makes the loop enjoyable. That is why this is an --awesome-- game. They put great care and understanding to make it good. Kudos!

Art - (too) Perfect. Too good for my tastes. Everything is highly detailed, making it harder for the eye to adjust, depending on the monitor (and your distance from it).

Story - Everything fits perfectly. I felt genuine pain at the revelation of my first full run.

And everything else is up to standards. Truly an A+ game.",1649535358,True,0,0,0,0
